time,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7
3.699999999999999956e-01,4.524279020288396680e+00,6.093593173431144372e+00,-1.766995666300372747e+00,-2.012376207240601289e+01,-2.691273400249452763e+01,-7.818609395638218551e+00,2.355826382084524084e+01,3.839960824863037914e+01
3.716666670000000061e-01,4.340977870549401096e+00,6.464154491583869344e+00,-1.010534153692154380e+00,-1.960416817458748540e+01,-2.756768271796867253e+01,-9.045738455219327179e+00,2.182155324853161105e+01,3.708782257229153601e+01
3.733333340000000167e-01,4.153281255268574945e+00,6.826687303005557261e+00,-2.519976534532881729e-01,-1.903329666306289880e+01,-2.814835313212143220e+01,-1.026272379680275471e+01,2.003755833587309354e+01,3.570503260286027114e+01
3.750000000000000000e-01,3.960703634906170834e+00,7.179875498952337232e+00,5.065537098658620119e-01,-1.841391693844198585e+01,-2.865210418686322313e+01,-1.146588505273379965e+01,1.820832184787102292e+01,3.425461729433500579e+01
3.766666670000000106e-01,3.762811678126861015e+00,7.522407913773103694e+00,1.263072825693501988e+00,-1.774911022789555659e+01,-2.907672438927631475e+01,-1.265112313446794445e+01,1.633622863149464521e+01,3.273966414890301735e+01
3.783333340000000211e-01,3.559336821076829249e+00,7.853085699585710344e+00,2.015484952351624504e+00,-1.704219639392456287e+01,-2.942049660483968410e+01,-1.381400126727150379e+01,1.442403855635852317e+01,3.116306144730282668e+01
3.800000000000000044e-01,3.350270654208466148e+00,8.170778046615586376e+00,2.761716487500111228e+00,-1.629674208978990535e+01,-2.968224927878419805e+01,-1.494971745775469074e+01,1.247495701745421570e+01,2.952755160781026333e+01
3.816666670000000150e-01,3.135860724264894372e+00,8.474376364383394034e+00,3.499685433450728578e+00,-1.551648371648512814e+01,-2.986136840049856644e+01,-1.605312716875491219e+01,1.049267633039734093e+01,2.783564341423719668e+01
3.833333340000000256e-01,2.916384999351851803e+00,8.762778016057630737e+00,4.227322502285772998e+00,-1.470526921976955315e+01,-2.995778955632636453e+01,-1.711888919186234048e+01,8.481379297127622507e+00,2.608985474352451917e+01
3.850000000000000089e-01,2.692130509695901175e+00,9.034897681285157134e+00,4.942621957761694773e+00,-1.386703321683141787e+01,-2.997196801370142438e+01,-1.814156587929369735e+01,6.445745273611044546e+00,2.429296781681483708e+01
3.866666670000000194e-01,2.463453028834119873e+00,9.289601637394065747e+00,5.643661309791680125e+00,-1.300571889092195654e+01,-2.990487244142898504e+01,-1.911576463493290490e+01,4.390906614767198235e+00,2.244811219354875576e+01
3.883333340000000300e-01,2.230749164059940615e+00,9.525709415734429086e+00,6.328575732405093746e+00,-1.212519782969264526e+01,-2.975801681235476082e+01,-2.003625669903268403e+01,2.322439300335628953e+00,2.055875498710997817e+01
3.900000000000000133e-01,1.994526718975118795e+00,9.742067634013094946e+00,6.995609472398562900e+00,-1.122921744941361410e+01,-2.953350985209331014e+01,-2.089808873868788197e+01,2.463677323482478254e-01,1.862875154258635035e+01
3.916666670000000239e-01,1.755420474453400548e+00,9.937621009912668057e+00,7.643080401484778186e+00,-1.032133817488285743e+01,-2.923403708832329784e+01,-2.169671405182359081e+01,-1.830847691538946220e+00,1.666231102434349154e+01
3.933333340000000344e-01,1.513910791097880182e+00,1.011138950891925958e+01,8.269329341438769632e+00,-9.404957844730953198e+00,-2.886276720423771280e+01,-2.242806701315648610e+01,-3.902278577845589069e+00,1.466409028534059544e+01
3.950000000000000178e-01,1.270268670012159040e+00,1.026246106331423036e+01,8.872694699750892866e+00,-8.483281660195990170e+00,-2.842325610405572434e+01,-2.308870567925111672e+01,-5.960527719476677255e+00,1.263927420225884291e+01
3.966666669999999728e-01,1.024652417403363547e+00,1.038996027527695354e+01,9.451543846162614670e+00,-7.559255951989407585e+00,-2.791938861186502052e+01,-2.367593734564603380e+01,-7.997732962854257721e+00,1.059357436166184030e+01
3.983333340000000389e-01,7.772035115042116304e-01,1.049305103425269436e+01,1.000432870459400370e+01,-6.635588891278213275e+00,-2.735535344588664941e+01,-2.418780975401337940e+01,-1.000569417712966747e+01,8.533258295107216895e+00
4.000000000000000222e-01,5.280764443676511100e-01,1.057099581946560285e+01,1.052964921877702942e+01,-5.714809176894111609e+00,-2.673564591738326612e+01,-2.462308656636593795e+01,-1.197593730708368653e+01,6.465269485571989883e+00
4.016666669999999773e-01,2.775263243841059047e-01,1.062317916851308119e+01,1.102622202020997833e+01,-4.799284656207472466e+00,-2.606495845827685542e+01,-2.498127520338297103e+01,-1.389979519966503574e+01,4.397141718728310167e+00
4.033333340000000433e-01,2.597423441369439701e-02,1.064910152434155322e+01,1.149286684189271845e+01,-3.891241928123627680e+00,-2.534807004942868147e+01,-2.526258550404903147e+01,-1.576867025808955525e+01,2.336988011901651063e+00
4.050000000000000266e-01,-2.259780411845048742e-01,1.064838937745280667e+01,1.192850324284194130e+01,-2.992715164052208277e+00,-2.458974907066194504e+01,-2.546792758684774682e+01,-1.757414759787194569e+01,2.933955054559094222e-01
4.066666669999999817e-01,-4.775104104511343484e-01,1.062080146300849925e+01,1.233224197098204122e+01,-2.105519569077333841e+00,-2.379477976736565381e+01,-2.559885503883770141e+01,-1.930815314683388451e+01,-1.724801746088173271e+00
4.083333340000000478e-01,-7.275211026430907779e-01,1.056622566575989097e+01,1.270341015408690666e+01,-1.231253439301271513e+00,-2.296788942873516959e+01,-2.565751621772214719e+01,-2.096307067397060209e+01,-3.708437143971316186e+00
4.100000000000000311e-01,-9.747356897470369486e-01,1.048468265284192213e+01,1.304152354944226744e+01,-3.712896675114200629e-01,-2.211361228825573022e+01,-2.564664126086962881e+01,-2.253199154766054946e+01,-5.648338870700394310e+00
4.116666669999999861e-01,-1.217985115835577226e+00,1.037634633254640626e+01,1.334633458006933537e+01,4.732353629608450629e-01,-2.123625833391202278e+01,-2.556953686445155682e+01,-2.400888335067939749e+01,-7.535633821799058829e+00
4.133333339999999967e-01,-1.456627693338639951e+00,1.024153168789015567e+01,1.361777834511824103e+01,1.301381844465482329e+00,-2.033990096058763086e+01,-2.543000883542734059e+01,-2.538862477404400053e+01,-9.361910094283581785e+00
4.150000000000000355e-01,-1.690559140947413219e+00,1.008073230637548079e+01,1.385599602706931321e+01,2.112395395200784343e+00,-1.942835310329599352e+01,-2.523226118732955214e+01,-2.666705965884893104e+01,-1.111939400373501918e+01
4.166666669999999906e-01,-1.920120514918852495e+00,9.894650448364057382e+00,1.406134029408251429e+01,2.905675743773261210e+00,-1.850514290582434285e+01,-2.498075859988562542e+01,-2.784109093729698614e+01,-1.280111980475535916e+01
4.183333340000000011e-01,-2.145990477632195415e+00,9.684231390070479506e+00,1.423432233755410081e+01,3.680663274720144873e+00,-1.757346289620936020e+01,-2.468003077253516864e+01,-2.890883079827353441e+01,-1.440089849524276744e+01
4.200000000000000400e-01,-2.369075316465539149e+00,9.450608833930450814e+00,1.437557791495362025e+01,4.436875955905120961e+00,-1.663611661695433597e+01,-2.433457530994580509e+01,-2.986960564926935646e+01,-1.591336283843006960e+01
4.216666669999999950e-01,-2.590400615100284742e+00,9.195022002762183178e+00,1.448583025506305155e+01,5.173921826543482538e+00,-1.569550309990580139e+01,-2.394880417520336024e+01,-3.072385218459271172e+01,-1.733411595971625019e+01
4.233333340000000056e-01,-2.811003010992834561e+00,8.918780493212468130e+00,1.456586494948892962e+01,5.891451513897414394e+00,-1.475361480744461673e+01,-2.352692335301516380e+01,-3.147309635889627089e+01,-1.865981952367918240e+01
4.250000000000000444e-01,-3.031806033617463036e+00,8.623252684509047583e+00,1.461650719944598542e+01,6.589185872203169758e+00,-1.381202774253215537e+01,-2.307288764523755376e+01,-3.211988780603000748e+01,-1.988815490572824984e+01
4.266666669999999995e-01,-3.253442461450302581e+00,8.309769898930923659e+00,1.463860096471661620e+01,7.266897044158151076e+00,-1.287200305787368038e+01,-2.259036877303325141e+01,-3.266758736781139305e+01,-2.101785627119268440e+01
4.283333340000000100e-01,-3.476129235191382172e+00,7.979582614552258590e+00,1.463301034604558915e+01,7.924399595909780381e+00,-1.193450088668053510e+01,-2.208264501150964776e+01,-3.312018993575740211e+01,-2.204878284156553292e+01
4.300000000000000488e-01,-3.699523038089312266e+00,7.633903049253691009e+00,1.460061865591533881e+01,8.561518059500572875e+00,-1.100020165658623839e+01,-2.155257276396962141e+01,-3.348215862781120933e+01,-2.298193405641195852e+01
4.316666670000000039e-01,-3.922499227355360496e+00,7.273883116603014010e+00,1.454227825272637808e+01,9.178096930744096937e+00,-1.006953276774856398e+01,-2.100257857362321090e+01,-3.375828918387041711e+01,-2.381936570296210931e+01
4.333333340000000145e-01,-4.143200788600799100e+00,6.900688859478706583e+00,1.445881289395673264e+01,9.773990585685705668e+00,-9.142757672302961325e+00,-2.043466236468355035e+01,-3.395359659057351109e+01,-2.456419392858138195e+01
4.349999999999999978e-01,-4.359301497882360543e+00,6.515488483298726763e+00,1.435105349457920454e+01,1.034902633712203190e+01,-8.220073352638713970e+00,-1.985042119148518225e+01,-3.407316727450274385e+01,-2.522041198382521898e+01
4.366666670000000083e-01,-4.568584660584702917e+00,6.119493592368193013e+00,1.421984422279499682e+01,1.090297272355659963e+01,-7.301704203253335912e+00,-1.925110426323550428e+01,-3.412202379517728446e+01,-2.579265078919633680e+01
4.383333340000000189e-01,-4.768998769771078727e+00,5.713913248930567512e+00,1.406603802927095970e+01,1.143551439329836406e+01,-6.387932520109395718e+00,-1.863769868709278654e+01,-3.410506473692597496e+01,-2.628592934793452685e+01
4.400000000000000022e-01,-4.958571404162136709e+00,5.300031033239694267e+00,1.389050553678817757e+01,1.194621146111402155e+01,-5.479109554533199145e+00,-1.801098643761029905e+01,-3.402700658284903312e+01,-2.670543701758017718e+01
4.416666670000000128e-01,-5.135403648379142538e+00,4.879176719036549592e+00,1.369415472417431268e+01,1.243450145688857056e+01,-4.575706078642573615e+00,-1.737159684666664816e+01,-3.389223063494648613e+01,-2.705635697161573106e+01
4.433333340000000233e-01,-5.297773941026011180e+00,4.452784886528753816e+00,1.347789144382475435e+01,1.289971481758259308e+01,-3.678286046929271969e+00,-1.672006854499714734e+01,-3.370478398976114676e+01,-2.734373826675843944e+01
4.450000000000000067e-01,-5.444276036653796780e+00,4.022336071066057173e+00,1.324257245418250761e+01,1.334110971774285481e+01,-2.787513481490353495e+00,-1.605689699934183778e+01,-3.346830543127147450e+01,-2.757238560636476876e+01
4.466666670000000172e-01,-5.573797695266629049e+00,3.589261729323677041e+00,1.298903500243920917e+01,1.375792780748185429e+01,-1.904157923646502715e+00,-1.538261253802295592e+01,-3.318600477448889308e+01,-2.774677667593885744e+01
4.483333339999999723e-01,-5.685478828771220350e+00,3.155030949488184078e+00,1.271809847451545927e+01,1.414939647954131274e+01,-1.029094559308782131e+00,-1.469780916763348522e+01,-3.286071586594281513e+01,-2.787101861034730632e+01
4.500000000000000111e-01,-5.778627503295681755e+00,2.721158872040642329e+00,1.243054431867851051e+01,1.451474076787964940e+01,-1.632674686085228144e-01,-1.400312823166347265e+01,-3.249497183563754987e+01,-2.794881800056299426e+01
4.516666670000000217e-01,-5.852694821969059547e+00,2.289124987324608007e+00,1.212713917924357432e+01,1.485319845122636373e+01,6.922931606647368952e-01,-1.329924948531668072e+01,-3.209102206739031971e+01,-2.798347413917885618e+01
4.533333339999999767e-01,-5.907227425290673573e+00,1.860389519260331248e+00,1.180865459084024494e+01,1.516399552723171951e+01,1.536492817279731637e+00,-1.258688504182394574e+01,-3.165093476833377650e+01,-2.797790809316261473e+01
4.550000000000000155e-01,-5.941798878600735634e+00,1.436446342239156237e+00,1.147589690325737521e+01,1.544640108131439149e+01,2.368147806627713958e+00,-1.186686066390242011e+01,-3.117661004819172632e+01,-2.793469772926648176e+01
4.566666670000000261e-01,-5.956078494331876527e+00,1.018610529531159603e+00,1.112968665885046349e+01,1.569974899186532014e+01,3.185998852454111852e+00,-1.114012604499218462e+01,-3.066976956304704416e+01,-2.785612123393488559e+01
4.583333339999999811e-01,-5.950091761481208330e+00,6.080429305013619334e-01,1.077087130986224572e+01,1.592341546397326901e+01,3.988764308497520616e+00,-1.040771537333975694e+01,-3.013203502605717787e+01,-2.774419700766881292e+01
4.600000000000000200e-01,-5.924290856154414975e+00,2.057666943728498898e-01,1.040032608169023653e+01,1.611687552330960926e+01,4.775137013272944486e+00,-9.670776450200502694e+00,-2.956501718569904824e+01,-2.760073382935196662e+01
4.616666670000000305e-01,-5.879593624421183939e+00,-1.873723497458585352e-01,1.001893191508868242e+01,1.627971307620877184e+01,5.543779325845892281e+00,-8.930552377011485632e+00,-2.897027372291420377e+01,-2.742742080310084063e+01
4.633333339999999856e-01,-5.817351038744186909e+00,-5.706603296903915989e-01,9.627629930966614680e+00,1.641161272656382764e+01,6.293339828662881885e+00,-8.188351182276331741e+00,-2.834933960137451336e+01,-2.722590969987242104e+01
4.650000000000000244e-01,-5.739267672242648111e+00,-9.434171621024787235e-01,9.227437855108027165e+00,1.651243402326428011e+01,7.022485480400818325e+00,-7.445595564366431773e+00,-2.770380089965545878e+01,-2.699780833478793696e+01
4.666666670000000350e-01,-5.647178443603059428e+00,-1.304948146939890918e+00,8.819462825233006953e+00,1.658221079689399957e+01,7.729964634316170979e+00,-6.703807821979382631e+00,-2.703529767426760344e+01,-2.674470676637275446e+01
4.683333339999999900e-01,-5.543388182743914427e+00,-1.654678331033732075e+00,8.404868680184463869e+00,1.662114021122982521e+01,8.414616582351678531e+00,-5.964609365872277635e+00,-2.634550979228383127e+01,-2.646826584401400240e+01
4.699999999999999734e-01,-5.431031201876871606e+00,-1.992271924338092193e+00,7.984763849688773618e+00,1.662958038010359019e+01,9.075466938502573910e+00,-5.229678519085168453e+00,-2.563619653258105302e+01,-2.617023013959864031e+01
4.716666670000000394e-01,-5.314032232505295994e+00,-2.317566173817805275e+00,7.560154516710355210e+00,1.660804854546938003e+01,9.711819528193146311e+00,-4.500759292618170093e+00,-2.490928247691316955e+01,-2.585235716671684969e+01
4.733333339999999945e-01,-5.196447334269399754e+00,-2.630519651101933754e+00,7.132059433916158042e+00,1.655723036278045512e+01,1.032323663686012161e+01,-3.779664056542341388e+00,-2.416685461312509275e+01,-2.551643530842490648e+01
4.749999999999999778e-01,-5.081815789510297776e+00,-2.931275071778471464e+00,6.701483225900119578e+00,1.647800013947398057e+01,1.090958061136495338e+01,-3.068244283041140719e+00,-2.341117865960872990e+01,-2.516421113132652110e+01
4.766666670000000439e-01,-4.972998669743659228e+00,-3.220132833421161855e+00,6.269421644001292648e+00,1.637144024330517666e+01,1.147101201370287527e+01,-2.368359158976613088e+00,-2.264464620175197140e+01,-2.479739111682637542e+01
4.783333339999999989e-01,-4.872039541110082972e+00,-3.497510258259963756e+00,5.836788551304028516e+00,1.623886202554937697e+01,1.200804406162570892e+01,-1.681813452717240143e+00,-2.186973089874304677e+01,-2.441776532139250122e+01
4.799999999999999822e-01,-4.780394131534329460e+00,-3.763889112576757512e+00,5.404451275193211224e+00,1.608179952741808805e+01,1.252153223143500860e+01,-1.010340274956656792e+00,-2.108901218653008058e+01,-2.402722262957344057e+01
4.816666670000000483e-01,-4.698982497647600454e+00,-4.019775055852906398e+00,4.973172200176311897e+00,1.590192047652111995e+01,1.301276274932041765e+01,-3.555288537225602119e-01,-2.030513683295946947e+01,-2.362768469679598482e+01
4.833333340000000033e-01,-4.628047703963722448e+00,-4.265614368127075728e+00,4.543587820725569770e+00,1.570104843055831623e+01,1.348340542792616148e+01,2.811803742699472419e-01,-1.952078443840053623e+01,-2.322114025210792221e+01
4.849999999999999867e-01,-4.567189219544740553e+00,-4.501807634576231898e+00,4.116228196564211572e+00,1.548118992674301708e+01,1.393548808427124186e+01,8.985280908751712703e-01,-1.873862904001414975e+01,-2.280976070467464467e+01
4.866666669999999972e-01,-4.515569647321180824e+00,-4.728905308719791201e+00,3.691484818886235253e+00,1.524453923620579765e+01,1.437139481617845505e+01,1.495498368136978229e+00,-1.796130814286084032e+01,-2.239580632421377615e+01
4.883333340000000078e-01,-4.471998989688117376e+00,-4.947600812459911346e+00,3.269597757045445086e+00,1.499347566709714918e+01,1.479377861342848455e+01,2.071394090443364089e+00,-1.719132984211962878e+01,-2.198156879763422822e+01
4.899999999999999911e-01,-4.435024504156389824e+00,-5.158666160012698398e+00,2.850658256057530426e+00,1.473048666672426066e+01,1.520553927524543880e+01,2.625960842878139800e+00,-1.643098209860001901e+01,-2.156936439036568487e+01
4.916666670000000017e-01,-4.402996413931614228e+00,-5.362995744466651615e+00,2.434581133007536646e+00,1.445806756509393232e+01,1.560982830855273029e+01,3.159482616331979798e+00,-1.568229759420287905e+01,-2.116150001138326786e+01
4.933333340000000122e-01,-4.374081202308329530e+00,-5.561534302191238233e+00,2.021040328120371932e+00,1.417869260577092305e+01,1.601002149571821676e+01,3.672829465033794705e+00,-1.494704454793753712e+01,-2.076021244880442040e+01
4.949999999999999956e-01,-4.346246797252507399e+00,-5.755218849361637190e+00,1.609409206245362878e+00,1.389475270696245701e+01,1.640964377582732681e+01,4.167562368943877438e+00,-1.422661879793716544e+01,-2.036759551089144082e+01
4.966666670000000061e-01,-4.317297618290166561e+00,-5.945034748311310402e+00,1.198748530521651201e+00,1.360854254356105741e+01,1.681224069393654119e+01,4.646006257876985401e+00,-1.352202791288938144e+01,-1.998554178178672913e+01
4.983333340000000167e-01,-4.284908977262805507e+00,-6.131947671312849124e+00,7.878182768153149107e-01,1.332222609194482743e+01,1.722117930698604837e+01,5.111358670253716596e+00,-1.283380196932439432e+01,-1.961569050764628486e+01
5.000000000000000000e-01,-4.246703683308225230e+00,-6.316797764476036470e+00,3.751111051678079900e-01,1.303765494949198889e+01,1.763944907386593997e+01,5.567743433254274343e+00,-1.216187646810570122e+01,-1.925935766042776365e+01
5.016666670000000661e-01,-4.200294897101327862e+00,-6.500195133447464357e+00,-4.096768182640275757e-02,1.275624780560614013e+01,1.806944067422509548e+01,6.020012089945891987e+00,-1.150540524740763182e+01,-1.891737025376293246e+01
5.033333340000000211e-01,-4.143394440233318932e+00,-6.682393050995134587e+00,-4.618794514992548006e-01,1.247887915068655929e+01,1.851271208720444150e+01,6.473483374445807570e+00,-1.086249856046860707e+01,-1.858976269307926543e+01
5.050000009999999762e-01,-4.073987528145663894e+00,-6.863083047654520819e+00,-8.887324755354658601e-01,1.220573268725553007e+01,1.896975180777270253e+01,6.933687292555431370e+00,-1.023007840487635534e+01,-1.827557310744604990e+01
5.066666670000000705e-01,-3.990411249519205228e+00,-7.041368498576094481e+00,-1.322125588701434928e+00,1.193618678638260100e+01,1.943979585295050327e+01,7.406106967730247348e+00,-9.603919477097271340e+00,-1.797285823123078785e+01
5.083333340000000256e-01,-3.891387986735038051e+00,-7.216254900387229831e+00,-1.762250460618942194e+00,1.166890486902746638e+01,1.992086891751639754e+01,7.895919078626653764e+00,-8.978953153546807897e+00,-1.767885629111032841e+01
5.100000009999999806e-01,-3.776060424352587042e+00,-7.386748798445495368e+00,-2.209044796524824772e+00,1.140197538587046289e+01,2.040984663202546301e+01,8.407725828245222743e+00,-8.349633897744457300e+00,-1.739017463833192778e+01
5.116666670000000749e-01,-3.643895343253883645e+00,-7.551974688071607211e+00,-2.662384321967375289e+00,1.113304848221390664e+01,2.090272439657698911e+01,8.945281393379783452e+00,-7.710301787261578887e+00,-1.710297174982672885e+01
5.133333340000000300e-01,-3.494318909552923902e+00,-7.711205336116377929e+00,-3.122101040776937175e+00,1.085947167933160173e+01,2.139509770163624225e+01,9.511256175148893988e+00,-7.055507853862906131e+00,-1.681313257572915631e+01
5.150000009999999850e-01,-3.327050152462674326e+00,-7.863787461102138110e+00,-3.587936160525428075e+00,1.057841734501801234e+01,2.188216816480749571e+01,1.010721282737033277e+01,-6.380164798667638415e+00,-1.651643096092317720e+01
5.166666669999999684e-01,-3.141849810309080393e+00,-8.009050824782496747e+00,-4.059444670917529585e+00,1.028698034012689533e+01,2.235884646957179456e+01,1.073374322734660424e+01,-5.679562771535226595e+00,-1.620865488631622853e+01
5.183333340000000344e-01,-2.938845915112342944e+00,-8.146220852764072262e+00,-4.536002929643126791e+00,9.982274007904303303e+00,2.281988388557072867e+01,1.139054693393535445e+01,-4.949400707024309121e+00,-1.588559441874923550e+01
5.200000009999999895e-01,-2.718713736877305998e+00,-8.274367788598770090e+00,-5.016859928547487968e+00,9.661531767598866338e+00,2.325996111963429414e+01,1.207649721273500099e+01,-4.185840595979427370e+00,-1.554315485676373321e+01
5.216666669999999728e-01,-2.482656069694520795e+00,-8.392466826587350326e+00,-5.501138785272108755e+00,9.322144436370523479e+00,2.367376393428976300e+01,1.278977310241661058e+01,-3.385427847260474632e+00,-1.517749229344818040e+01
5.233333340000000389e-01,-2.232028801127388995e+00,-8.499368552907181851e+00,-5.987810146586619808e+00,8.961744432609357602e+00,2.405604164731308714e+01,1.352786616821803456e+01,-2.545173696689762011e+00,-1.478497915359830728e+01
5.250000009999999939e-01,-1.968161066780297563e+00,-8.593795675364606979e+00,-6.475670356927817117e+00,8.578242238905684047e+00,2.440163123091744879e+01,1.428766561525051593e+01,-1.662645678648361436e+00,-1.436210563244027760e+01
5.266666669999999773e-01,-1.692279619684674996e+00,-8.674502901211571526e+00,-6.963358693829451163e+00,8.169863281095672392e+00,2.470549084441146448e+01,1.506550573914688584e+01,-7.358223143103110875e-01,-1.390549508442623150e+01
5.283333340000000433e-01,-1.405560339879299070e+00,-8.740330179010621592e+00,-7.449371054911840595e+00,7.735197717941423967e+00,2.496275567211090163e+01,1.585721390026573729e+01,2.369707678578099053e-01,-1.341188711151471580e+01
5.300000009999999984e-01,-1.109111937572412998e+00,-8.790219754890147286e+00,-7.932085515551758448e+00,7.273119549681117846e+00,2.516879649826455534e+01,1.665824564920327688e+01,1.257138651546010344e+00,-1.287809381917188034e+01
5.316666669999999817e-01,-8.039463575642220583e-01,-8.823283458624958442e+00,-8.409890195795366452e+00,6.782802869890155684e+00,2.531931961728446367e+01,1.746371287588771537e+01,2.325646968950067617e+00,-1.230092208506678730e+01
5.333333340000000478e-01,-4.910352249145185644e-01,-8.838844144062223407e+00,-8.881179383712950681e+00,6.263780605289527514e+00,2.541042092591466783e+01,1.826838119247188885e+01,3.443058133744385074e+00,-1.167712368621181795e+01
5.350000010000000028e-01,-1.714364416550311909e-01,-8.836426577978025776e+00,-9.344336996254094529e+00,5.715922297584842049e+00,2.543859638638839016e+01,1.906675405210367913e+01,4.609663807091638255e+00,-1.100349696369228170e+01
5.366666669999999861e-01,1.535913032633492992e-01,-8.815734700434246562e+00,-9.797849251098622148e+00,5.139380909940974185e+00,2.540087080335861103e+01,1.985319530416083467e+01,5.825526084407410821e+00,-1.027684673334895571e+01
5.383333340000000522e-01,4.825935944902258190e-01,-8.776634439943466148e+00,-1.024029472230480486e+01,4.534574966798444073e+00,2.529479613643986724e+01,2.062192994795413981e+01,7.090373740252814194e+00,-9.493806190505619469e+00
5.400000010000000072e-01,8.139985870853113648e-01,-8.719142575261813022e+00,-1.067032196664423438e+01,3.902182512442708973e+00,2.511843069646812054e+01,2.136703825389373890e+01,8.403462423249639102e+00,-8.650887476949762345e+00
5.416666669999999906e-01,1.146138183174911562e+00,-8.643409368157769279e+00,-1.108666584479240669e+01,3.243147101919221065e+00,2.487034993320443732e+01,2.208246207932040406e+01,9.763525424690293164e+00,-7.744470343965361714e+00
5.433333340000000566e-01,1.477370675972599301e+00,-8.549692628318304344e+00,-1.148811341353474802e+01,2.558632573553911271e+00,2.454968416548418730e+01,2.276211817835083906e+01,1.116877524380416276e+01,-6.770952731872018404e+00
5.450000010000000117e-01,1.806169631026018685e+00,-8.438348781901115814e+00,-1.187348048628490815e+01,1.850051997854188501e+00,2.415614237526857266e+01,2.339993818915311508e+01,1.261681545170640639e+01,-5.726777778950152609e+00
5.466666669999999950e-01,2.131069757277569643e+00,-8.309825502272040865e+00,-1.224164364196938415e+01,1.119067784967378687e+00,2.368994631402631867e+01,2.398993928114180108e+01,1.410470157518175327e+01,-4.608519921941604203e+00
5.483333340000000611e-01,2.450628077817352590e+00,-8.164646405778873017e+00,-1.259151150068122149e+01,3.674909981289341543e-01,2.315178357200750980e+01,2.452633932380067705e+01,1.562893119666605912e+01,-3.412916512819196058e+00
5.500000010000000161e-01,2.763586384411176322e+00,-8.003424668785905638e+00,-1.292202195447087476e+01,-4.027515338548796064e-01,2.254284881169964549e+01,2.500362494926564594e+01,1.718530784720442028e+01,-2.137081213132148161e+00
5.516666669999999995e-01,3.068927308933807829e+00,-7.826881805712663898e+00,-1.323218601947315776e+01,-1.189636627248161549e+00,2.186487137992493857e+01,2.541661515772298330e+01,1.876885739405676645e+01,-7.786142565899591972e-01
5.533333340000000655e-01,3.365905379895103522e+00,-7.635822223157771482e+00,-1.352106597312511838e+01,-1.991050667517906936e+00,2.112004164433853859e+01,2.576051230701435557e+01,2.037388368125821714e+01,6.642788040298908125e-01
5.550000010000000206e-01,3.654018781528584281e+00,-7.431068155624405591e+00,-1.378773285903828416e+01,-2.804867286585633668e+00,2.031100245839543916e+01,2.603102817073773068e+01,2.199381401180345819e+01,2.192584399032868614e+00
5.566666670000000039e-01,3.932998581263545734e+00,-7.213452348498965883e+00,-1.403123011764133032e+01,-3.629016939931685837e+00,1.944073791587282329e+01,2.622458349079560236e+01,2.362129296782042331e+01,3.806301534775111683e+00
5.583333340000000700e-01,4.202720325934995671e+00,-6.983842911264583009e+00,-1.425066109574940931e+01,-4.461432633995168651e+00,1.851258454801213560e+01,2.633837663258909600e+01,2.524819157016116478e+01,5.504239086982563478e+00
5.600000010000000250e-01,4.463122548907910492e+00,-6.743081572018494008e+00,-1.444520929586692048e+01,-5.300093581964301137e+00,1.753011743150568336e+01,2.637046405840106189e+01,2.686570956075393823e+01,7.283823516297589507e+00
5.616666670000000083e-01,4.714216578883502429e+00,-6.491982286701390770e+00,-1.461418609767088128e+01,-6.142969004912154141e+00,1.649710340843098777e+01,2.631972016602145459e+01,2.846442655053789039e+01,9.141128428136347850e+00
5.633333339999999634e-01,4.956021155625040642e+00,-6.231337380119267522e+00,-1.475700432311826660e+01,-6.988020291112834848e+00,1.541740077828327671e+01,2.618577812334519450e+01,3.003437324802769481e+01,1.107076731536042402e+01
5.650000010000000294e-01,5.188471914599254831e+00,-5.961827281956187718e+00,-1.487314508297096260e+01,-7.833246991212082122e+00,1.429488505223236494e+01,2.596900634669464480e+01,3.156523186110691981e+01,1.306573138590420768e+01
5.666666670000000128e-01,5.411384111039787115e+00,-5.684049956509467094e+00,-1.496212297185862461e+01,-8.676692932049897777e+00,1.313345017790734737e+01,2.567052025025218143e+01,3.304645446192974845e+01,1.511746179898317877e+01
5.683333340000000788e-01,5.624367003446681501e+00,-5.398579058769635175e+00,-1.502347007244088495e+01,-9.516362642231404934e+00,1.193692434756152210e+01,2.529219421554850200e+01,3.446738294394398139e+01,1.721575419235050219e+01
5.700000010000000339e-01,5.826723963974185239e+00,-5.105985340255883465e+00,-1.505673608973595812e+01,-1.035021526188365648e+01,1.070898916406773438e+01,2.483660793927366583e+01,3.581751834615022290e+01,1.934882994906928388e+01
5.716666670000000172e-01,6.017358442478593084e+00,-4.806780325666789366e+00,-1.506149844049694764e+01,-1.117616459295070364e+01,9.453260482655343466e+00,2.430698190826726446e+01,3.708656643901902328e+01,2.150333087599726767e+01
5.733333339999999723e-01,6.194754300565278982e+00,-4.501375509654646834e+00,-1.503734961027008232e+01,-1.199201747683469677e+01,8.173239872404305828e+00,2.370708235043859347e+01,3.826469032006551174e+01,2.366446194187237495e+01
5.750000010000000383e-01,6.357169211560554700e+00,-4.190106823656473800e+00,-1.498389497259493197e+01,-1.279550706105486313e+01,6.872236375021048893e+00,2.304105963970688364e+01,3.934273331998611667e+01,2.581635651772348794e+01
